Message ID,From,Subject,Date Sent,Date Received,Attachments Count,Body Snippet,Spam or Normal
17c6ebafe9e83f74,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Oct 11, 2021, 15:11:59","Oct 11, 2021, 15:12:01",5,Scheduled a meeting ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c5ffb7d64ba4b5,19bds@vitstudent.ac.in,Training on CodeTantra Platform for First Year Students,"Oct 08, 2021, 18:06:37","Oct 08, 2021, 18:28:19",0,"Kind Attn: First Year Students of all the programs (Except 3 Years UG Programs) Dear Student, The Continuous Assessment Test - I (CAT - I) will be conducted as per the schedule in CodeTantra Platform.",Normal
17c6ebafe9e83f74,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Oct 11, 2021, 18:13:17","Oct 11, 2021, 18:13:20",5,Lab: probability Play ... ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c6ebafe9e83f74,noreply@email.teams.microsoft.com,Ilanthenral posted a message,"Oct 12, 2021, 02:19:53","Oct 12, 2021, 02:19:55",5,Scheduled a meeting ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c6ec56396593bc,19bds@vitstudent.ac.in,Claim for RAMAN RESEARCH AWARD (RRA) for the month of September 2021,"Oct 11, 2021, 14:44:09","Oct 11, 2021, 15:23:34",1,"Dear Research Scholars and Students, Greetings! This is related to RAMAN RESEARCH AWARD (RRA) for the publications made by you. As you know, over the years, this office has been circulating the",Spam
17c98079ac3d9810,smartnotifications3@gmail.com,Instructions for STS CAT-2 Examination- Reg,"Oct 19, 2021, 15:39:54","Oct 19, 2021, 15:40:08",,,Normal
17c6ec5516591b07,19bds@vitstudent.ac.in,VIT - Binghamton - 2nd Session - Third Edition of joint webinar series - Reg,"Oct 11, 2021, 14:56:09","Oct 11, 2021, 15:23:18",1,"Dear Students, We are glad to invite you to the second session of this third edition of joint VIT - Binghamton webinar series titled “Visualization based Machine learning approach for Large scale",Normal
17c6ebb79fba8f5b,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Assignment-6. Solution Released,"Oct 11, 2021, 15:12:28","Oct 11, 2021, 15:12:32",0,"Dear Participants, The Assignment-6 of Week- 6 Solution for the course ""Ethics in Engineering Practice"" has been released in the portal. Please go through the solution and in case of any",Normal
17c6e9e650d5749d,19bds@vitstudent.ac.in,FW: French Embassy - Invitation : PhD Tour 2021!,"Oct 11, 2021, 14:41:08","Oct 11, 2021, 14:40:48",1,"Dear Students, We are forwarding a mail we received from French Embassy on PhD Tour 2021. Those who are eligible may make use of it. The appropriate links are given in the mail itself. with regards Dr.",Normal
17c6e22169907c82,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Week 8 content is live now!!,"Oct 11, 2021, 12:24:55","Oct 11, 2021, 12:25:00",0,Dear Students The lecture videos for Week 8 have been uploaded for the course Ethics in Engineering Practice. The lectures can be accessed using the following link: https://onlinecourses.nptel.ac.in/,Normal
17c6dc19b1aaca15,19bds@vitstudent.ac.in,​ Emproto Technologies Private Limited. - CODING CHALLANGE,"Oct 11, 2021, 10:38:47","Oct 11, 2021, 10:39:37",0,"We at Emproto Technologies, a product design and development company based out of Bengaluru, Karnataka are conducting an event ' Emproto Coding Challenge ' .The regular top performers might be",Normal
17c5a14278e8c60d,do-not-reply@mails.futureskillsprime.in,⏳One Hour To Go: Decode the Hiring Formula of Tech Giants 💡😲,"Oct 07, 2021, 14:55:26","Oct 07, 2021, 14:57:23",0,"Hi Mahin Jain, Hiring in IT looks promising in the upcoming fiscal year with India's top IT firms like TCS, Infosys, HCL & Wipro planning to hire over a lakh freshers. Cognizant, for instance,",Spam
17c59fe262a52daa,19bds@vitstudent.ac.in,Counselling Services at VIT - Simplify Your Digital Life and Mental Health Quiz -reg.,"Oct 07, 2021, 14:35:07","Oct 07, 2021, 14:33:20",0,"Dear VITian's Simplify Your Digital Life Faster than anyone really expected, we have become fully immersed in a digital lifestyle. There's a lot of good that's come from the explosion of",Normal
17c59aca43eb6385,19bds@vitstudent.ac.in,Journal publication details of VIT for September 2021 - regarding,"Oct 07, 2021, 12:15:30","Oct 07, 2021, 13:04:20",1,"Dear VITians, Greetings! Details of research papers published by VIT faculty members and students from 1.9.2021 to 30.9.2021, as obtained from the Scopus database, are presented here for your perusal.",Normal
17c59ac5d6700aa8,19bds@vitstudent.ac.in,Coursera Courses - free of cost for VIT Students,"Oct 07, 2021, 11:02:20","Oct 07, 2021, 13:04:00",0,"Dear Student Coursera Basic Plan is renewed on 2nd October 2021. Hence students can learn one free course under each of the program given below. (In each link, any student can register for one course",Normal
17c798b051599e40,placement@vit.ac.in,Re: APPOINTY - Reg,"Nov 23, 2021, 19:28:32","Nov 23, 2021, 19:29:14",0,"Dear Students, Online Test will be at 7 pm tomorrow Other details will be shared by tomorrow morning Warm regards. Dr. V. Samuel Rajkumar BE,MBA,MHRM, PhD Director(Placement and Training) VIT Vellore -",Normal
17c592ed8086bcb0,19bds@vitstudent.ac.in,Kind attention Summer internship Categories,"Oct 07, 2021, 10:47:23","Oct 07, 2021, 10:46:55",0,Kind attention Summer internship Categories Please find the below categories of summer internship process that were completed earlier Name of the company Category Microsoft super dream DE shaw super,Normal
17c58f94e45a1ca1,19bds@vitstudent.ac.in,Fw: Growing Trees with very little water,"Oct 06, 2021, 16:33:50","Oct 07, 2021, 09:48:26",0,"Dear Students, Please refer the mail from AICTE and make use of it. Thanks & Regards Dr.K.Sathiyanarayanan, FRSC, Registrar VIT – Recognised as Institution of Eminence (IoE) by Government of India",Normal
17c587960a760af4,19bds@vitstudent.ac.in,7th October - Today's Online events by Clubs and Chapters-reg,"Oct 07, 2021, 07:30:29","Oct 07, 2021, 07:28:42",0,"Dear VITian's, Office of Students' Welfare invites you for today's [7 th October] online events. HEALTH CLUB Event Name: Campaign for ORIDAM Time: 7:00 PM to 8:00 PM Event Description:",Normal
17c572c511db6501,noreply@email.teams.microsoft.com,Ilanthenral mentioned FS21_B1_CSE3045_Mathematical Modelling for Data Science,"Oct 07, 2021, 01:24:51","Oct 07, 2021, 01:24:54",5,FS21_B1_CSE3045_Mathematical Modelling for Data Science : Due to a personal emergency I am not in a position... ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c531a3b2300d1a,noreply@email.teams.microsoft.com,Anthoniraj posted a message,"Oct 06, 2021, 06:26:38","Oct 06, 2021, 06:26:40",5,"Students, Today you have LAB Activity for understanding Statistical Methods. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c531a3b2300d1a,noreply@email.teams.microsoft.com,Anthoniraj posted a message,"Oct 06, 2021, 13:44:19","Oct 06, 2021, 13:44:22",5,[Image] ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c546d4e10a3a19,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Being Lazy Doesn't Pay Off 📉Earning a Badge in 30 Minutes Does 😎","Oct 06, 2021, 12:31:24","Oct 06, 2021, 12:37:02",0,"Earn a Badge in 30 Minutes Image Hi Mahin Jain, We noticed you haven't started your FutureSkills Prime journey yet! Here are some Professional Skills Pathways that have been very popular with other",Spam
17c54192b1aa46ab,19bds@vitstudent.ac.in,NPCI Campus Hiring 2022 - 2023,"Oct 06, 2021, 11:04:24","Oct 06, 2021, 11:05:08",0,"Expected Participants: B-Tech/ BE – CS & IT Stream [2022 & 2023 passing batch] When: Oct 6, 2021 07:00 PM – 08:30 PM India Topic: Campus Pre-placement Talk - NPCI Please click the link below to",Normal
17c536968a5f4ea7,19bds@vitstudent.ac.in,6th October - Today's Online events by Clubs and Chapters-reg,"Oct 06, 2021, 07:54:57","Oct 06, 2021, 07:53:10",0,"Dear VITian's, Office of Students' Welfare invites you for today's [6 th October] online events. Breast Cancer Awareness Month October is breast cancer awareness month, an annual campaign",Normal
17c50d6620ee7409,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Decode the Hiring Formula of Tech Giants 💡😲","Oct 05, 2021, 19:51:33","Oct 05, 2021, 19:53:20",0,"Hi Mahin Jain, Hiring in IT looks promising in the upcoming fiscal year with India's top IT firms like TCS, Infosys, HCL & Wipro planning to hire over a lakh freshers. Cognizant, for instance,",Spam
17c501abccd31fe3,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Assignment-5. Solution Released,"Oct 05, 2021, 16:28:17","Oct 05, 2021, 16:28:22",0,"Dear Participants, The Assignment-5 of Week- 5 Solution for the course ""Ethics in Engineering Practice"" has been released in the portal. Please go through the solution and in case of any",Normal
17c4fef160c750cd,19bds@vitstudent.ac.in,Appointy Summer Internship - Registration - 23 Batch,"Oct 05, 2021, 15:39:58","Oct 05, 2021, 15:40:41",0,Appointy Summer Internship - Registration - 23 Batch Name of the Company Appointy Category Summer Internship Date of Visit: Will be announced later Eligible Branches Ø B.Tech ( All Branches),Normal
